,Datetime,Text
1235,2021-05-18 04:36:58+00:00,"@Sanginamby This communal virus is much dangerous than the corona virus, any treatment is highly unlikely until the super spreaders on the top are there.. 
The other highly dangerous strains like RSS, VHP, HUV, BD meets to be disinfected thoroughly..
#IndiaNeedsOxygen"
1236,2021-05-18 04:30:19+00:00,#मोदीजी_भारतीय_वैक्सीन_विदेश_क्यों_भेजी #COVIDEmergency #COVIDSecondWaveInIndia #IndiaNeedsOxygen https://t.co/M3wRnIfKVT
1237,2021-05-18 04:29:32+00:00,#IndiaNeedsOxygen #IndianIdol2021 https://t.co/XfrhkW9wvH
1238,2021-05-18 04:19:10+00:00,@drharshvardhan You should’ve followed your true calling to be a circus clown. 🎪 🤡 #ModiMadeDisaster #ModiGovtSeNaHoPayega #ModiGlobalDisaster #IndiaNeedsOxygen #ModiMustResign #HealthMinister #Clown
1239,2021-05-18 04:14:02+00:00,"I feel ashamed to be posting happy pictures or even celebrate my life right now when people in India and Palestine are suffering.
#COVIDEmergency #GazaUnderAttak #IndiaNeedsOxygen #palestineisbleeding #Palastine #GazaUnderFire #Gaza"
1240,2021-05-18 04:13:00+00:00,"Help us bring #oxygen to #chennai's marginalized communities by donating to https://t.co/gCGhCsQcdE. We are a volunteer run org offering #mutualaid &amp; appreciate any help! 
 
@ikamalhaasan #ChennaiSuperKings @ChennaiIPL #CovidRelief  #IndiaNeedsOxygen @chrissyteigen @ChennaiCares https://t.co/yG3xUkpq0u"
1241,2021-05-18 04:02:16+00:00,"@BinanceBCF #COVIDSecondWaveInIndia #COVID19 #IndiaNeedsOxygen #IndiaFightsBack 

#IndiaWantsCrypto #Binance"
1242,2021-05-18 03:53:25+00:00,"@concor_india carried the 7th #OxygenExpress on #IndianRailways track wth 40MT LMO frm #Jamshedpur, to Kanpur. 
Till date, it brought 320MT Oxygen 2 #Kanpur to #FightAgainstCOVID19 

#Oxygenn Oxygen #UttarPradesh #Uttar_Pradesh #logistics
#IndiaNeedsOxygen https://t.co/ob3NvqmJN3 https://t.co/i7aMHxyT7w"
1243,2021-05-18 03:40:15+00:00,#PriyankaGandhiVadra #RahulGandhi #BjpDestroyedIndia #NarendraModi #NDTV #sakshijoshi #IndiaNeedsOxygen https://t.co/VcB2gaj3lE
1244,2021-05-18 03:34:42+00:00,"#BoycottBJP4Farmers
#FarmersProtest 
#IndiaNeedsOxygen"
1245,2021-05-18 03:24:36+00:00,"#SaveProlateriates #SaveHumanity #COVIDGenocide in #India,  #modimadedisater #NakedKingModi...the slayer of #MightyDemocracy #ModisCrimeAgainstIndia #ModiMahal #ScrapCentralVista #DocsNeedGears #IndiaNeedsOxygen  #freevaccinationforindia #ModiMadeDisaster #CovidHolocaust https://t.co/amJz4kZ6wK"
1246,2021-05-18 02:44:15+00:00,"ईम्युनिटी बढ़ाने वाले BOOST, COMPLAN, HORLICKs कहाँ चले गये?
क्यों टिकी हे तुलसी, गिलोय, काढ़ा पर जीवन की आस..
#COVIDSecondWave
#IndiaNeedsOxygen 
#turmeric 
#सबके_साथ_योगी_सरकार 
#कोरोना 
#IndianRemedies"
1247,2021-05-18 02:36:50+00:00,"Let's pray for India
#IndiaNeedsOxygen 
#IndiaNeedsHelp"
1248,2021-05-18 02:10:57+00:00,"इतने दिन हवा के लिए दौड़ाया 

आज हवा से बचने के लिए दौड़ा रहे है 

कुदरत की अनोखी माया !

#CycloneTaukte 
#IndiaNeedsOxygen 
#Rajasthan #CycloneAlert"
1249,2021-05-18 02:05:13+00:00,"Woke up like it's groundhog day!!!

#COVID19 #IndiaFightsCOVID19 #IndiaNeedsOxygen #COVID19India 
#Covid19IndiaHelp"
1250,2021-05-18 02:04:00+00:00,@Rishi_kapo0r @IDF Pity..poor india 😓😭 #IndiaNeedsOxygen https://t.co/HSJf7YVpnm
1251,2021-05-18 01:29:29+00:00,"மக்களின் தேவையறிந்து சேவையாற்றி வரும் தமுமுக மமகவினர்.

#Covid19 #TmmkRescueTeam #Corona2ndWave #IndiaFightsCoronavirus #StayStrongIndia #Unite2FightCorona #IndiaNeedsOxygen https://t.co/PgCfNQ8MN7"
1252,2021-05-18 01:15:31+00:00,"Finally found an affordable Airbnb in Joshua Tree.
#SAFEMOONARMY #noMBA #NBA #IsraelStopPlayingVictim #furry #_صهيوني #Free_Palestine #Gaza #gamedev usher #SupremeCourt #California #JoeBudden #BidenGasShortage #Palestine #IndiaStandsWithPalestine #India #IndiaNeedsOxygen https://t.co/qWrxQTYz3u"
1253,2021-05-18 01:13:55+00:00,"The 55-bedded NGO hospital in Manali, LWH, is seeking medical supplies, PPE, and donations to be able to continue to provide quality care while protecting the hospital staff, and is especially in need of #OxygenConcentrators #coronavirus #COVID19 #IndiaNeedsOxygen 3/4 https://t.co/m5cFsd9scH"
1254,2021-05-18 01:10:52+00:00,"#Binance 
#OxygenShortage  
#OxygenExpress   
#IndiaNeedsOxygen   
#NepalNeedsOxygen https://t.co/6EsLhL92j4"
1255,2021-05-18 00:56:56+00:00,@TOIPlus @AshishSinghLIVE Remember this #CNBC #NDTVTopStories #NDTV #IndiaNeedsOxygen #indianeedoxygen https://t.co/0vd3BQoz1w
1256,2021-05-18 00:48:12+00:00,Remember this always #IndiaNeedsOxygen #PunjabPolice #punjabgovernment #PunjabFightsCorona https://t.co/vB5Zul4zr4
1257,2021-05-18 00:45:49+00:00,"@angie_rasmussen Thanks you Angie for helping to get the word out about this cause! So far we have raised $9,382 in just a few days, thanks to people all around the world. I’m hoping your followers may help us reach $10,000 by tomorrow #COVID19 #CovidIndia #IndiaNeedsOxygen @amazonIN #AmazonIndia"
1258,2021-05-18 00:30:46+00:00,"I have cycled 110km in the last 4 days but we still have a long way to go. Please join me in donating km and funds to support the humanitarian crisis in India.

#IndiaCovidCrisis #IndiaNeedsOxygen #TeamAlphalake https://t.co/7TFH5atZJ2"
1259,2021-05-18 00:28:16+00:00,"Indian RSS people : we support israhell
Meanwhile israhell: go drink cow urine 
#trueindiansupportpalestine #FreeAlAqsa #AlQudsSeeksOICAction #iproudindianmuslim
#israhell #jahnnamiswaitingdorjews 
#BoycottIsraeliProducts #FreePalaestine #IndiaNeedsOxygen #CycloneTaukte https://t.co/umInOTFROp"
1260,2021-05-17 23:32:19+00:00,"OXYGEN CYLINDERS/Refilling available.Please Note:Our All Services are FREE &amp; our team never ask for money, DM us to report fraud. For Free Oxygen Cylinder/Refilling DM us,with patient details 
#AROZQuickResponseTeam #jaipurcovid #IndiaFightsCOVID19 #JaipurOxygen #IndiaNeedsOxygen"
1261,2021-05-17 23:26:36+00:00,"कौन सा धर्म? कौन सी जात-पात?
आज लाईनो में खड़े हैं सब मजबूर एक साथ...

इन सियासी नफरतों का हिसाब तो बाद में लगा लेना, पहले साबित तो करो कि इंसान ही हो सब...

#Avi_Dandiya
#IndiaStandwithPalestine 
#IndiaNeedsOxygen 
#India 
#IndianLivesMatter 
#Indian
#RahulGandhi 
#Bharat
#Truth"
1262,2021-05-17 23:25:47+00:00,"“Instead of freaking out about these constraints, embrace them. Let them guide you. Constraints drive innovation and force focus. Instead of trying to remove them, use them to your advantage.”
#Trending #success #Entrepreneurship #COVID19 #IndiaNeedsOxygen  #cbseboardexams2021"
1263,2021-05-17 22:39:34+00:00,Idiots 😂😂  @RSSorg chuttiyeo ka papa @narendramodi @PMOIndia  #ArrestMeToo #BjpDestroyedIndia #AndhBhakt #AmitShahMissing #aajtak #Covid19IndiaHelp #COVIDEmergency #IndiaNeedsOxygen #IndiaChoked https://t.co/Dx4JvlyYA1
1264,2021-05-17 22:38:55+00:00,"""Please don't take corona so lightly"": A pregnant woman from New Delhi passed away from COVID-19-related complications only a few days after recording this message. #IndiaCovidCrisis #IndiaNeedsOxygen https://t.co/p4jriSL4Ao"
1265,2021-05-17 22:37:49+00:00,#IndianVariant  #IndiaNeedsOxygen https://t.co/fEIa0uL4wq
1266,2021-05-17 21:36:58+00:00,"I would’ve never known about those #posters had they not filled those FIRs. #Brawn can never make up for #brain.
#India #NarendraModi #BJP #IndiaFightsCorona #Life #Oxygen #IndiaNeedsOxygen #Coronavirus #Covid19 #Thoughts @PMOIndia @narendramodi_in @BJP4India"
1267,2021-05-17 21:32:16+00:00,@Sh1thouse2's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.
1268,2021-05-17 21:30:47+00:00,"♥️ To remember that human rights mean equal rights and that equal rights mean human rights. 

♥️To remember to keep fighting until Palestine is free. 

♥️To remember India and her struggles with the pandemic, that need help from all of us. 
#FreePalestine #IndiaNeedsOxygen https://t.co/b8Zp67BnWl"
1269,2021-05-17 21:09:01+00:00,HAHAHAHAHHA #Free_Palestine #IndiaNeedsOxygen https://t.co/QmqSnYRRkN
1270,2021-05-17 20:26:35+00:00,#IndiaNeedsOxygen #IndianLivesMatter #COVID19 #IndiaCovid19 @mukesh_one @COVIDNewsByMIB #DelhiCovid #indialockdown https://t.co/7BUgTK7AXP
1271,2021-05-17 19:59:14+00:00,"Sputnik Vaccine For Covid-19 Is Now Available In India For Rs 1,000 Per Injection, With Cities Receiving It By Mid-June
https://t.co/cjW4tcTkPU

Join #ecoin #earnbysharingnews
https://t.co/SmglrHsSfO
#IndiaNeedsOxygen 
#SputnikV 
#SputnikUpdates 
#COVID19 
#COVIDEmergency"
1272,2021-05-17 19:37:24+00:00,A New Tonic. Thank you #PragyaThakur finding cow right away and delivering it to the nearby Covid hospitals for treatment. #COVIDIOTS #IndiaNeedsOxygen #PrayForIndia
1273,2021-05-17 19:36:26+00:00,"#ganga_is_weeping #ModiMadeDisaster 

#IndiaNeedsOxygen 
#ModiKaVaccineJumla 
Fix this ☝️sudhachi.  Fu https://t.co/36QxsCuhFd"
1274,2021-05-17 19:33:48+00:00,"I know that it's merely a drop in the ocean given the scale of the tragedy that's befallen our country, but I'm just so proud of @larsentoubro for doing this. 
Superb! 
#COVIDEmergency #IndiaNeedsOxygen #LnTOxygen https://t.co/3sQQXwXrs8"
1275,2021-05-17 19:26:38+00:00,@Imperialfurntr @Arabbeau So sad to hear from you tho you #IdiotIndian are super scared of #DieZionistDie they can't even destroy a super small nation #Palastine for more than 70 years already #IndiaNeedsOxygen
1276,2021-05-17 19:12:20+00:00,#COVIDー19 #ModiMadeDisaster #ModiMustResign #IndiaNeedsOxygen #IndiaFightsCovid https://t.co/pYe8LvyzEr
1277,2021-05-17 19:06:34+00:00,"No! No! No! People are not just loosing their lives or getting died people are actually being killed by scammers, corrupted system and selfish politicians.

#COVIDEmergency #COVIDー19 #IndiaNeedsOxygen"
1278,2021-05-17 18:56:42+00:00,"@preloadtruck @karishmagillo @IDF I'm sure the Indian above is a woman, supposedly 'she' not 'he'. And I do agree that India buslim (which only you and her understand what is buslim? 🤣) have low iq like many brazilian who supported terrorism 😱

#ohmyenglish
#IsraelTerrorists
#IndiaNeedsOxygen
#BrazilianWaxing"
1279,2021-05-17 18:53:22+00:00,"Shop LC Provides Relief to India During Pandemic

#deliveringjoy #indianeedsoxygen https://t.co/7Iy9UvO6io"
1280,2021-05-17 18:44:47+00:00,"@IsraeliPM May our prime minister can't show his support to Israel, but every single Indian is stand with Israel as we are facing the same problems too,

#IndiaNeedsOxygen 
#isrealunderattack 
#lovefromindia"
1281,2021-05-17 18:41:18+00:00,"""The Indian Air Force (#IAF) has been airlifting oxygen containers and tankers from abroad to various filling stations in the country to expedite the distribution of medical oxygen for the treatment of the patients.""👇
#IndiaNeedsOxygen #CovidIndia #pandemic #EU https://t.co/2EytJ3XAed"
1282,2021-05-17 18:24:36+00:00,"By wave he means Journalists/Activists

#JournalismIsNotACrime #IndiaNeedsOxygen #AnupamKher https://t.co/1JU7oSamI4"
1283,2021-05-17 18:18:19+00:00,"Such uncultured and sullied emotional constitution of the member parliament clearly indicates the future prospects of the nation she belongs to. #IndiaNeedsOxygen  
@QuratA_Yfk1 @SundasMalik https://t.co/t09UvOo4nP"
1284,2021-05-17 18:17:12+00:00,"गंगा का मुंहबोला बेटा
विवश कर दिया है
गंगा को
ढोने लाश 
मानवों का!
#GangaRiver #IndiaFightsCorona #reagopane #IndiaNeedsOxygen #COVID19 #coronavirus #CoronaSecondWave #TakeCover https://t.co/ylAdcnh9Xh"
1285,2021-05-17 18:08:21+00:00,"@INCTelangana భారత్ కు మంచి రోజులు రాబోతున్నాయి.... నా పేరు అంధ భక్తుడు...డాట్...నేను కూడా ఆలోచించడం మొదలు పెట్టాను....కరోనా కల్లోలం కళ్ళారా చూసి చలించిపోయి మోడీ దద్దమ్మ,అసమర్థ పాలనపై అసహనం, అసమ్మతి వ్యక్తం చేస్తున్న కొంత మంది అంధ భక్తులు.....
#IndiaNeedsOxygen"
1286,2021-05-17 18:01:46+00:00,"@DunyaNews Shocking Imran Khan Fail Prediction.
@ImranKhanPTI Listen To Qasim.
♻️ Allah Wanted to Help pakistan  Through Qasim's Dream's.
Muhammad Qasim Dreams

#IndiaNeedsOxygen
#IndianLivesMatter
#jummahmubarak #covidindia
#ImranKhanCancelEXAMS
 https://t.co/zUmSl9aGuB"
1287,2021-05-17 17:51:44+00:00,@bhaskaran2847 @Israel #IndiaNeedsOxygen
1288,2021-05-17 17:41:30+00:00,"Love❤
.
#SonuSood #IndiaNeedsOxygen #IDAHOBIT2021 #LGBT #ThreeManDown #reagopane #EN_FEVER #ApologizeToChanyeol #SANTA #DONT_FIGHT_THE_FEELING #dongren https://t.co/mFkP12oKak"
1289,2021-05-17 16:56:02+00:00,"CHOVSAFE
#SAFELUNGSSAFENATION
#CHOVSAFE #IndiaNeedsOxygen #IndiaFightsCorona #IndiaFightsCOVID19 #IndiaCovidCrisis #IndianVariant #IndiaCOVID19Update #lungs #BlackFungus #COVIDIOTS @SonuSood @SoodFoundation https://t.co/JubbbHsbac"
1290,2021-05-17 16:55:46+00:00,"CHOVSAFE
#SAFELUNGSSAFENATION
#CHOVSAFE #IndiaNeedsOxygen #IndiaFightsCorona #IndiaFightsCOVID19 #IndiaCovidCrisis #IndianVariant #IndiaCOVID19Update #lungs #BlackFungus #COVIDIOTS @SonuSood @SoodFoundation https://t.co/E97f1CAP4U"
1291,2021-05-17 16:55:28+00:00,#MOL we care.. #IndiaFightsCOVID19 #IndiaNeedsOxygen https://t.co/2FQ2kePcaR
1292,2021-05-17 16:53:27+00:00,"@Freedom87523429 @JeeMusss @Churos02863381 @jeeeeeeeeeetz @jai_shivaajiii_ @vulrez @Israel @IDF Pegi mati la bawak sekali bendera bodo israel tu masuk kubur tak de sapa kesah sia
#IndiaNeedsOxygen 
#IndiaKoyak"
1293,2021-05-17 16:50:46+00:00,"#delhi
#OxygenBed 
#ICUBeds 
Gupta Multispecialty Hospital, Vivek Vihar
Vacant ICU Beds 2
Vacant Normal beds 24
#IndiaNeedsOxygen"
1294,2021-05-17 16:44:37+00:00,"Corona promotion flyer, 
DOWNLOAD HERE: https://t.co/IAoR9LpD7c
https://t.co/rjNk5a87bq
#coronavirus #IndiaNeedsOxygen #IndianVariant #CoronaSecondWave #CoronaVaccine #Power_of_Love
#READY_FOR_BUTTER #FatihTerimeTamYetki #CoronaVirusUpdates https://t.co/6LuHeRHBjR"
1295,2021-05-17 16:43:10+00:00,"If anyone could help #India, I thought it would be you @VP @KamalaHarris Please send #VaccineForAll to our beloved India. #IndiaFightsCorona #IndiaNeedsOxygen"
1296,2021-05-17 16:41:51+00:00,#GazaUnderAttak #BJP #Congress #COVIDEmergency #Covaxin #CovidHelp #GangaExposedModi #Modi #IndiaStandsWithIsrael #IndiaFightsCorona #IndiaWantsCrypto #IndiaNeedsOxygen #Crypto #CoronaSecondWave #coronavirus #helpindia
1297,2021-05-17 16:39:17+00:00,"I have just decided today that I will have a warning board outside my house stating

“No politicians are allowed to enter our premises, if they do so I won’t have the injections/O2 available for my dog’s bite”

#CovidCrisis #greatleaders #indianpoliticians #IndiaNeedsOxygen"
1298,2021-05-17 16:12:39+00:00,"@Arushi59990600 @IDF Handle the covid cases first in your country JAHAHAGAGGAGAGAG top 3 in the world most covid cases. Ouhh yeah btw you are supporting Zionist right? Why not trying to give half of your countries tu them, musty.@coyuckketuw 

#FreePalaestine #IndiaNeedsOxygen #IndiaKoyak https://t.co/lsU8mDIjSy"
1299,2021-05-17 16:01:15+00:00,#IndiaNeedsOxygen and you can help. Join our movement on @cauzeapp in partnership with @FeedingIndia and @UnstoppableYUVA to supply oxygen concentrators to hospitals and patients in need: https://t.co/2QDIQQgNN7 https://t.co/Ijbdmf4kpr
1300,2021-05-17 15:53:44+00:00,#IndiaNeedsOxygen #JSW India’s biggest steel maker slashes production by almost 10% because of oxygen shortages as supplies redirected to hospitalised #Covid patients. #COVIDEmergency
1301,2021-05-17 15:52:52+00:00,"Like your dream, the government is also dead here

#COVID19 #CoronaSecondWave #Nepal  #NepalNeedsOxygen #NepalNeedsVaccine #NepalFightsCOVID19
#India
 #IndiaFightsCOVID19 #IndiaNeedsOxygen"
1302,2021-05-17 15:52:51+00:00,"India in Crisis: Donate Aid https://t.co/nhyE5paCmk 

Please donate what you can to help the people in India. #IndiaNeedsOxygen #IndiaCovidCrisis"
1303,2021-05-17 15:51:32+00:00,"तिम्रो सपना जस्तै, सरकार पनि मृत छ यहाँ ।
#COVID19 #CoronaSecondWave #NepalNeedsOxygen #NepalNeedsVaccine #NepalFightsCOVID19
 #IndiaFightsCOVID19 #IndiaNeedsOxygen"
1304,2021-05-17 15:46:09+00:00,@Last_Bencher @SatyamK98479572 @The_anishsingh @DrSJaishankar Cow pee lover Fascist Hinduvta Mindset Indians... Shame on your double standard... #IndiaStandWithIsrael #IndiaNeedsOxygen #Bhakts #FreePalaestine #FreeAlAqsa https://t.co/K2FD6br9LV
1305,2021-05-17 15:43:26+00:00,"@majorgauravarya But you're not in a position to stand with anyone😂😂😂
#IndiaNeedsOxygen"
1306,2021-05-17 15:42:38+00:00,"@RajGoyal33 @GhaziSyyed 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂
#IndiaNeedsOxygen"
1307,2021-05-17 15:37:57+00:00,"নিজামউদ্দিন থেকে নিজাম প্যালেস
মোদীর ব্যর্থতা ঢাকার চেষ্টায় জয় সত্যের
#ResignModi #ResignModi #IndiaNeedsOxygen"
1308,2021-05-17 15:17:43+00:00,"“FOOD FOR ALL”
A quick look into what happened in the last one week.

#staysafe #staysafeeveryone #covid_19 #covid #coimbatore #nonprofitorganization #oxygen #indianeedsoxygen #weareinthistogether https://t.co/GsKbamjXtw"
1309,2021-05-17 15:14:58+00:00,"“FOOD FOR ALL”
A quick look into what happened in the last one week. @AskkLife 

#staysafe #staysafeeveryone #covid_19 #covid #coimbatore #nonprofitorganization #oxygen #indianeedsoxygen #weareinthistogether https://t.co/CffjS7ZCF1"
1310,2021-05-17 15:04:58+00:00,#Indian #IndiaNeedsOxygen https://t.co/guVEjnwzkY
1311,2021-05-17 15:04:13+00:00,"@COVResourcesIn #missionoxygen @india_oxygen #OxygenCylinders #OxygenEmergency #Oxygen #OxygenShortage #OxygenCrisis #OxygenConcentrator #OxygenBeds #OxygenConcentrators #OxygenRefilling #FREEOXYGEN #Covid19IndiaHelp #COVIDEmergency2021 #COVIDEmergency #CovidHelp
#IndiaNeedsOxygen"
1312,2021-05-17 15:03:53+00:00,"@sonusoodvarun @SonuSood @FcSonuSood @SonuSoodArmy #missionoxygen @india_oxygen #OxygenCylinders #OxygenEmergency #Oxygen #OxygenShortage #OxygenCrisis #OxygenConcentrator #OxygenBeds #OxygenConcentrators #OxygenRefilling #FREEOXYGEN #Covid19IndiaHelp #COVIDEmergency2021 #COVIDEmergency #CovidHelp
#IndiaNeedsOxygen"
1313,2021-05-17 15:03:07+00:00,"@COVIDCRISISREL1 #missionoxygen @india_oxygen #OxygenCylinders #OxygenEmergency #Oxygen #OxygenShortage #OxygenCrisis #OxygenConcentrator #OxygenBeds #OxygenConcentrators #OxygenRefilling #FREEOXYGEN #Covid19IndiaHelp #COVIDEmergency2021 #COVIDEmergency #CovidHelp
#IndiaNeedsOxygen"
1314,2021-05-17 15:02:19+00:00,"My grandmother is in serious need of oxygen cylinder. Her sO2 has fallen below 82% . Can someone please redirect me any verified oxygen suppliers?
#OxygenCylinders #chennaioxygen #IndiaCovidCrisis #CovidHelp #IndiaNeedsOxygen"
1315,2021-05-17 15:01:06+00:00,"@COVResourcesIn #missionoxygen @india_oxygen #OxygenCylinders #OxygenEmergency #Oxygen #OxygenShortage #OxygenCrisis #OxygenConcentrator #OxygenBeds #OxygenConcentrators #OxygenRefilling #FREEOXYGEN #Covid19IndiaHelp #COVIDEmergency2021 #COVIDEmergency #CovidHelp
#IndiaNeedsOxygen @TeamSOSIndia"
1316,2021-05-17 14:57:40+00:00,"انڈیا کورونا کے عذاب کے بعد
سمندری طوفان کے عذاب میں

بے شک اللہ کی پکڑ شدید ہے 
(القرآن)
#IndiaCovidCrisis
#IndiaNeedsOxygen
#CycloneTauktaeupdate
#CycloneTauktae
#Ghazaunderattack
#KashmirStandsWithPalestine
#FreePalestine
#FreeJammuKashamir

#KashmirStandsWithPalestine"
1317,2021-05-17 14:50:59+00:00,"@ImSanjaysanity @breadgirlsand @AkmZafrn @ariqsalem @CryptoF37775792 @AirBrader @AniqAsri @YepthomiBen @Israel @IdoDaniel Sanjay sanjay. Please take care of your country first ok?

Perhaps you can ask your beloved country Israel to help your country fight against pandemic.

#IndiaNeedsOxygen
#IndiaFightsCOVID19 see this. Settle this first. Then come here."
1318,2021-05-17 14:48:21+00:00,#EndPlasticPollution #ClimateStrike #PlantTrees #StandWithFarmers #isupportfarmers #FarmersCallBJPboycott #OxygenShortage #NoFarmerNoFood #farmersprotestindia #FarmersProtests #Resign_PM_Modi  #OxygenCrisis #ModiMadeDisaster #Covid19IndiaHelp #ModiMustResign #IndiaNeedsOxygen https://t.co/ElalMz4HBf
1319,2021-05-17 14:46:10+00:00,Politicians shud also get d same hospital treatment like public.. If they say the facility is not enough then bring that facility here n tats y u people r got elected for.. This is for both centre n state. #IndiaNeedsOxygen
1320,2021-05-17 14:41:06+00:00,"23 நாட்களில் 600 டேங்கர்களில் சுமார் 10,300 மெட்ரிக் டன் மருத்துவ ஆக்சிஜனை நாடு முழுவதும் அனுப்பியுள்ளது இந்திய ரயில்வேயின் ஆக்சிஜன் எக்ஸ்பிரஸ் ரயில்கள்.
#IndiaNeedsOxygen #IndianRailways https://t.co/BnryaIRJCi"
1321,2021-05-17 14:37:32+00:00,#EndPlasticPollution #ClimateStrike #PlantTrees #StandWithFarmers #isupportfarmers #FarmersCallBJPboycott #OxygenShortage #NoFarmerNoFood #farmersprotestindia #FarmersProtests #Resign_PM_Modi  #OxygenCrisis #ModiMadeDisaster #Covid19IndiaHelp #ModiMustResign #IndiaNeedsOxygen
1322,2021-05-17 14:34:05+00:00,#EndPlasticPollution #ClimateStrike #PlantTrees #StandWithFarmers #isupportfarmers #FarmersCallBJPboycott #OxygenShortage #NoFarmerNoFood #farmersprotestindia #FarmersProtests #Resign_PM_Modi  #OxygenCrisis #ModiMadeDisaster #Covid19IndiaHelp #ModiMustResign #IndiaNeedsOxygen https://t.co/mCpU2YCAjP
1323,2021-05-17 14:33:18+00:00,"When science don't digest you, eat cow dung #IndiaNeedsOxygen"
1324,2021-05-17 14:26:13+00:00,"Very proud of our contribution to supporting communities across the globe!

#deliveringjoy #IndiaCovidCrisis #IndiaNeedsOxygen https://t.co/8PkCXBUBOM"
1325,2021-05-17 14:20:18+00:00,#oxgyen #IndiaNeedsOxygen #IndianLivesMatter https://t.co/EpzsYcP6Nn
1326,2021-05-17 14:17:27+00:00,"Meanwhile Indian Politicians publicly displaying their stupidity at international platforms 

#IndiaNeedsOxygen #FarmersProtest https://t.co/Au3GjRgp6r"
1327,2021-05-17 14:15:11+00:00,"During a #pandemic 2 of u came out, arranged thousands of ralies &amp; triggered up situation to worst ever. Now none of u steping out a leg outside. Y?? Come out, Step up &amp; Lead it from frontline. 
#COVID19 #CoronavirusIndia #IndiaNeedsOxygen"
1328,2021-05-17 14:10:45+00:00,"No words! Disgusting behaviour! 🤬

How should such ppl be punished? 
#IndiaCovidCrisis #IndiaNeedsOxygen https://t.co/r7QpiBc616"
1329,2021-05-17 14:07:48+00:00,"People say that Ganga-Jamuna’s civilization flows in India,
But here corpses flow in the Ganges and hatred flows in the Jamuna’s. #HumanRightsViolations #GangaExposedModi #GangaRiver #AllahuAkber #AllahuAkbar #IndiaNeedsOxygen #UmmahHaveToAnswerAllah https://t.co/pDYQVk1KOo"
1330,2021-05-17 13:42:31+00:00,"Just a reminder to:

😷Wear your masks. 
💉Get vaccinated. 
🙅🏻‍♀️Social distance.

#COVID19 #Covid #Covid19India #IndiaNeedsOxygen #IndiaNeedsMoreVaccines https://t.co/fNKz4kc5J2"
1331,2021-05-17 13:40:59+00:00,Mention #IndiaNeedsOxygen https://t.co/aT6esRtvkl
1332,2021-05-17 13:37:19+00:00,#EndPlasticPollution #ClimateStrike #PlantTrees #StandWithFarmers #isupportfarmers #FarmersCallBJPboycott #OxygenShortage #NoFarmerNoFood #farmersprotestindia #FarmersProtests #Resign_PM_Modi  #OxygenCrisis #ModiMadeDisaster #Covid19IndiaHelp #ModiMustResign #IndiaNeedsOxygen https://t.co/wn0sRWa3TF
1333,2021-05-17 13:16:10+00:00,"NGERI ! 4 Ribuan Orang Meninggal Dunia Tiap Hari di India, Akibat Covod-19 | Update Covid di India #India #IndiaNeedsOxygen 

https://t.co/m0pEycW5bF"
1334,2021-05-17 13:14:59+00:00,"#IStandWithModi 
#CycloneTauktae 
#Sherni 
#MissUniverse2021 
#IndiaStandWithIsrael 
#IndiaNeedsOxygen https://t.co/rSvbp1H2AH"
1335,2021-05-17 13:14:21+00:00,"Their fee depends on how many followers the influencers have on Instagram, Twitter and Facebook.  #IndiaNeedsOxygen #India
https://t.co/P7uXvMQMjq"
1336,2021-05-17 13:12:46+00:00,"URGENT FUNDRAISER: Oxygen supplies for India. We are endeavouring to supply as many Oxygen Concentrators to those in desperate need of oxygen in India. Please help by giving what you can and share this post!

#IndiaNeedsOxygen #IndiaCovidCrisis #India

https://t.co/8gktg0qcJU https://t.co/Bz5Ljc5u6G"
1337,2021-05-17 13:12:26+00:00,@Shubham55404711 @IDF Pity you 🤣 #IndiaNeedsOxygen #CoronavirusIndia https://t.co/edBf9ThYMI
1338,2021-05-17 13:00:38+00:00,@Susan1510 @netanyahu #IndiaNeedsOxygen #IndianLivesMatter #SharmKaroBhagto #AkalKeSathJmeerNaBhecho https://t.co/uXO1LNp5nH
1339,2021-05-17 12:59:13+00:00,"@AmirKhanBangesh @netanyahu Not India few bunch of stupid Indians 

#indiaDontstadwithIsrael #IndiaNeedsOxygen #IndianLivesMatter #SharKaroBhagto #AkalKeSathJmeerNaBhecho"
1340,2021-05-17 12:57:33+00:00,Manifesting that im negative to covid already #COVID19 #Cancer #leukemia #infectionprevention #IndiaNeedsOxygen #Palastine #bakitmexico
1341,2021-05-17 12:56:45+00:00,@indians00007 @netanyahu #indiaDontstadwithdogs #IndiaNeedsOxygen #IndianLivesMatter #SharKaroBhagto #AkalKeSathJmeerNaBhecho https://t.co/ETkXhOVw2y
1342,2021-05-17 12:49:26+00:00,@moonsangteee @netanyahu #indiaDontstadwithAnyone #IndiaNeedsOxygen #IndianLivesMatter #SharKaroBhagto #AkalKeSathJmeerNaBhecho https://t.co/H66Nx90RgN
1343,2021-05-17 12:44:59+00:00,@iamarnav010 @netanyahu Kya mast joke Mara hai bhai 😂😀😅#indiaDontstadwithAnyone #IndiaNeedsOxygen #IndianLivesMatter #SharKaroBhagto #AkalKeSathJmeerNaBhecho
